,0,1,2,3
77,음식 만드는 시나리오,폴리,2-4-79-2-최보영.wav,21.0
78,음식 만드는 시나리오,폴리,2-4-79-2-최용욱.wav,54.665333333333336
79,음식 만드는 시나리오,폴리,2-4-79-3-고수완.wav,31.171875
80,음식 만드는 시나리오,폴리,2-4-79-3-김규동.wav,19.2
81,음식 만드는 시나리오,폴리,2-4-79-3-김근민.wav,30.146354166666665
82,음식 만드는 시나리오,폴리,2-4-79-3-김원준.wav,18.5714375
83,음식 만드는 시나리오,폴리,2-4-79-3-김지호.wav,16.515041666666665
84,음식 만드는 시나리오,폴리,2-4-79-3-어상진.wav,19.710229166666668
85,음식 만드는 시나리오,폴리,2-4-79-3-윤정현.wav,21.27734375
86,음식 만드는 시나리오,폴리,2-4-79-3-이민우.wav,35.5
87,음식 만드는 시나리오,폴리,2-4-79-3-이상화.wav,17.575427083333334
88,음식 만드는 시나리오,폴리,2-4-79-3-조현진.wav,36.0
89,음식 만드는 시나리오,폴리,2-4-79-3-채강해.wav,29.625
90,음식 만드는 시나리오,폴리,2-4-79-3-최용욱.wav,52.794927083333334
91,음식 만드는 시나리오,폴리,2-4-79-4-고수완.wav,17.543947916666667
92,음식 만드는 시나리오,폴리,2-4-79-4-김근민.wav,32.625
93,음식 만드는 시나리오,폴리,2-4-79-4-김원준.wav,18.095229166666666
94,음식 만드는 시나리오,폴리,2-4-79-4-윤정현.wav,28.917333333333332
95,음식 만드는 시나리오,폴리,2-4-79-4-조현진.wav,36.0
96,음식 만드는 시나리오,폴리,2-4-79-4-채강해.wav,24.625
97,음식 만드는 시나리오,폴리,2-4-79-4-최용욱.wav,16.844333333333335
98,음식 만드는 시나리오,폴리,2-4-79-5-김근민.wav,88.31510416666667
99,음식 만드는 시나리오,폴리,2-4-79-5-최보영.wav,21.5
100,음식 만드는 시나리오,폴리,2-4-79-5-최용욱.wav,23.160958333333333
101,음식 만드는 시나리오,폴리,2-4-79-6-김근민.wav,34.0
102,음식 만드는 시나리오,폴리,2-4-79-6-최보영.wav,24.0
103,음식 만드는 시나리오,폴리,2-4-79-6-최용욱.wav,18.160302083333335
104,음식 만드는 시나리오,폴리,2-4-79-7-김근민.wav,20.0
105,음식 만드는 시나리오,폴리,2-4-79-7-최용욱.wav,15.7915625
106,음식 만드는 시나리오,폴리,2-4-79-8-김근민.wav,90.375
107,실내 청소 시나리오,폴리,2-4-80-1-김규동.wav,18.0
108,실내 청소 시나리오,폴리,2-4-80-1-김근민.wav,89.5
109,실내 청소 시나리오,폴리,2-4-80-1-김동영.wav,34.00001041666667
110,실내 청소 시나리오,폴리,2-4-80-1-김원준.wav,20.999854166666665
111,실내 청소 시나리오,폴리,2-4-80-1-김지호.wav,19.2
112,실내 청소 시나리오,폴리,2-4-80-1-어상진.wav,22.136364583333332
113,실내 청소 시나리오,폴리,2-4-80-1-윤정현.wav,19.364010416666666
114,실내 청소 시나리오,폴리,2-4-80-1-이민우.wav,22.171916666666668
115,실내 청소 시나리오,폴리,2-4-80-1-이상화.wav,28.064229166666667
116,실내 청소 시나리오,폴리,2-4-80-1-조현진.wav,35.75
117,실내 청소 시나리오,폴리,2-4-80-1-채강해.wav,27.2725625
118,실내 청소 시나리오,폴리,2-4-80-1-최보영.wav,21.5625
119,실내 청소 시나리오,폴리,2-4-80-1-최용욱.wav,18.423489583333332
120,실내 청소 시나리오,폴리,2-4-80-2-김규동.wav,16.8
121,실내 청소 시나리오,폴리,2-4-80-2-김근민.wav,79.93125
122,실내 청소 시나리오,폴리,2-4-80-2-김동영.wav,33.50001041666667
123,실내 청소 시나리오,폴리,2-4-80-2-김원준.wav,20.999854166666665
124,실내 청소 시나리오,폴리,2-4-80-2-김지호.wav,51.19986458333333
125,실내 청소 시나리오,폴리,2-4-80-2-어상진.wav,17.5
126,실내 청소 시나리오,폴리,2-4-80-2-윤정현.wav,15.872916666666667
127,실내 청소 시나리오,폴리,2-4-80-2-이민우.wav,18.0
128,실내 청소 시나리오,폴리,2-4-80-2-이상화.wav,96.0
129,실내 청소 시나리오,폴리,2-4-80-2-조현진.wav,35.5
130,실내 청소 시나리오,폴리,2-4-80-2-채강해.wav,26.121979166666666
131,실내 청소 시나리오,폴리,2-4-80-2-최보영.wav,31.875
